INDEX	RCEPT_DE	LANG_FLAG_NM	CNSLT_LCLAS_NM	CNSLT_MLSFC_NM	CNSLT_SCLAS_NM	CNSLT_KWRD_RN1_NM	CNSLT_KWRD_RN2_NM	CNSLT_KWRD_RN3_NM	CNSLT_KWRD_RN4_NM	CNSLT_KWRD_RN5_NM	CNSLT_TY_NM	TOUR_PURPS_NM	COURS_NM	CSTMR_INCLN_NM	CHNNEL_FLAG_NM	TALK_FLAG_NM	STATE_NM	UPDT_DE	관광지	기상
258	20210325	한국어	교통	항공&배편	도내배편	성산	우도	성산항	운항		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210325	성산	맑음
259	20210318	한국어	교통	항공&배편	기타	성산	우도	성산항	운항		일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210318	성산	흐림
260	20210319	한국어	교통	항공&배편	도내배편	성산	우도	성산항	운항		일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210319	성산	비
261	20210311	한국어	교통	항공&배편	도내배편	성산	우도	정상운영	성산항	이용	일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210311	성산	비
262	20210329	한국어	교통	항공&배편	도내배편	성산	우도	성산항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210329	성산	구름조금
263	20210325	한국어	교통	항공&배편	도내배편	성산	우도	성산항	렌트	선적	일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210325	성산	맑음
264	20210330	한국어	교통	항공&배편	도내배편	성산	우도	성산항	종달리항	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210330	성산	구름조금
265	20210330	한국어	교통	항공&배편	입도배편	성산	우도	유선	성산항	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210330	성산	구름조금
266	20210328	한국어	교통	항공&배편	도내배편	성산	우도	성산항	종달리항	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210328	성산	구름조금
267	20210329	한국어	교통	항공&배편	도내배편	성산	우도	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210329	성산	구름조금
268	20210314	한국어	교통	항공&배편	도내배편	성산	우도	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210314	성산	맑음
269	20210313	한국어	교통	항공&배편	도내배편	성산	우도	숙박	성산항	이용	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210313	성산	구름조금
270	20210328	한국어	교통	항공&배편	도내배편	성산	우도	성산항	이용	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210328	성산	구름조금
271	20210318	한국어	교통	항공&배편	입도배편	성산	우도	성산항	운항		일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210318	성산	흐림
272	20210321	한국어	교통	항공&배편	도내배편	성산	소요시간	우도	문자	요금	일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210321	성산	구름많음
273	20210318	한국어	교통	항공&배편	도내배편	성산	안내소	우도	유선	관광안내소	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210318	성산	흐림
274	20210321	한국어	교통	항공&배편	도내배편	성산	안내소	우도	성산항	이용	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210321	성산	구름많음
275	20210301	한국어	교통	항공&배편	도내배편	성산	마라도	사전예약	우도	현장	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210301	성산	비
276	20210329	영어	교통	버스	이용안내	성산	선사	인원	우도	유아	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210329	성산	구름조금
277	20210331	한국어	교통	항공&배편	도내배편	성산	마라도	비양도	소요시간	우도	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210331	성산	흐림
278	20210330	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210330	성산	구름조금
279	20210322	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210322	성산	구름조금
280	20210317	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210317	성산	구름조금
281	20210311	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210311	성산	비
282	20210309	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210309	성산	구름많음
283	20210321	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210321	성산	구름많음
284	20210324	한국어	교통	항공&배편	항공	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210324	성산	흐림
285	20210324	한국어	교통	항공&배편	항공	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210324	성산	흐림
286	20210311	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210311	성산	비
287	20210311	한국어	교통	항공&배편	도내배편	성산	종달리항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210311	성산	비
288	20210312	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210312	성산	비
289	20210311	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210311	성산	비
290	20210316	한국어	교통	항공&배편	도내배편	성산	종달리항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210316	성산	비
291	20210312	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210312	성산	비
292	20210312	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210312	성산	비
293	20210316	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210316	성산	비
294	20210317	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210317	성산	구름조금
295	20210317	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210317	성산	구름조금
296	20210318	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210318	성산	흐림
297	20210329	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210329	성산	구름조금
298	20210313	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210313	성산	구름조금
299	20210313	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210313	성산	구름조금
300	20210329	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210329	성산	구름조금
301	20210315	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210315	성산	비
302	20210322	한국어	교통	항공&배편	도내배편	성산	우도	성산항	운항		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210322	성산	구름조금
303	20210318	한국어	교통	항공&배편	도내배편	성산	성산항	종달리항	운항		일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210318	성산	흐림
304	20210331	한국어	교통	버스	이용안내	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210331	종달리항	흐림
305	20210317	한국어	교통	버스	교통카드	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210317	종달리항	맑음
306	20210310	한국어	교통	버스	이용안내	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210310	종달리항	맑음
307	20210310	한국어	교통	버스	이용안내	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210310	종달리항	맑음
308	20210309	한국어	교통	버스	이용안내	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210309	종달리항	구름많음
309	20210309	한국어	교통	버스	이용안내	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210309	종달리항	구름많음
310	20210309	한국어	교통	버스	이용안내	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210309	종달리항	구름많음
311	20210326	한국어	교통	버스	버스운영정보	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210326	종달리항	맑음
312	20210329	한국어	교통	버스	버스운영정보	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210329	종달리항	구름많음
313	20210329	한국어	교통	버스	버스운영정보	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210329	종달리항	구름많음
314	20210321	한국어	교통	버스	버스운영정보	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210321	종달리항	흐림
315	20210322	한국어	교통	버스	이용안내	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210322	종달리항	맑음
316	20210322	한국어	교통	버스	이용안내	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210322	종달리항	맑음
317	20210320	한국어	교통	버스	이용안내	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210320	종달리항	비
318	20210315	한국어	교통	버스	이용안내	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210315	종달리항	흐림
319	20210322	한국어	교통	버스	버스운영정보	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210322	종달리항	맑음
320	20210316	한국어	교통	버스	이용안내	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210316	종달리항	비
321	20210302	한국어	교통	택시	콜택시안내	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210302	종달리항	구름많음
322	20210305	한국어	교통	택시	글로벌택시	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210305	종달리항	비
323	20210304	한국어	교통	택시	기타	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210304	종달리항	비
324	20210308	한국어	교통	버스	이용안내	우도	종달리항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210308	우도	구름많음
325	20210301	한국어	교통	버스	이용안내	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210301	우도	비
326	20210301	한국어	교통	버스	이용안내	우도	종달리항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210301	우도	비
327	20210320	한국어	교통	버스	이용안내	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210320	우도	비
328	20210314	한국어	교통	버스	버스운영정보	우도	현장	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210314	우도	맑음
329	20210331	한국어	교통	버스	이용안내	우도	이용	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210331	우도	흐림
330	20210316	한국어	교통	버스	이용안내	우도	유선	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210316	우도	비
331	20210331	한국어	교통	버스	이용안내	우도	종달리항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210331	우도	흐림
332	20210331	한국어	교통	버스	이용안내	우도	이용	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210331	우도	흐림
333	20210325	한국어	교통	버스	이용안내	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210325	우도	맑음
334	20210331	한국어	교통	버스	버스운영정보	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210331	우도	흐림
335	20210323	한국어	교통	버스	버스운영정보	우도	마을	이용	버스	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210323	우도	맑음
336	20210310	한국어	교통	버스	이용안내	우도	온라인	숙박	문자	관광지	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210310	우도	맑음
337	20210323	한국어	교통	버스	버스운영정보	우도	유선	숙박	문자	숙소	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210323	우도	맑음
