INDEX	RCEPT_DE	LANG_FLAG_NM	CNSLT_LCLAS_NM	CNSLT_MLSFC_NM	CNSLT_SCLAS_NM	CNSLT_KWRD_RN1_NM	CNSLT_KWRD_RN2_NM	CNSLT_KWRD_RN3_NM	CNSLT_KWRD_RN4_NM	CNSLT_KWRD_RN5_NM	CNSLT_TY_NM	TOUR_PURPS_NM	COURS_NM	CSTMR_INCLN_NM	CHNNEL_FLAG_NM	TALK_FLAG_NM	STATE_NM	UPDT_DE	관광지	기상
1247	20211228	한국어	교통	위치안내	기타	1100	제주	이용	교통	통제	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211228	1100	흐림
1248	20211228	한국어	교통	위치안내	기타	1100	교통	통제	도로	체인	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211228	1100	흐림
1249	20211228	한국어	교통	위치안내	기타	1100	제주	교통	통제	도로	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211228	1100	흐림
1250	20211227	한국어	교통	위치안내	기타	1100	이용	통제	도로		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211227	1100	구름많음
1251	20211227	한국어	교통	위치안내	기타	1100	통제	버스	도로		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211227	1100	구름많음
1252	20211227	한국어	교통	위치안내	기타	1100	고지	탐방	통제	도로	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211227	1100	구름많음
1253	20211228	한국어	교통	위치안내	기타	1100	교통	통제	도로	체인	일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211228	1100	흐림
1254	20211228	한국어	교통	위치안내	기타	1100	통제	도로	결빙		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211228	1100	흐림
1255	20211228	한국어	교통	위치안내	기타	1100	고지	1100고지			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211228	1100	흐림
1256	20211228	한국어	교통	위치안내	기타	1100	교통	통제	도로	체인	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211228	1100	흐림
1257	20211228	한국어	교통	위치안내	기타	1100	고지	도로	1100고지		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211228	1100	흐림
1258	20211228	한국어	교통	위치안내	기타	1100	통제	도로			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211228	1100	흐림
1259	20211219	한국어	교통	위치안내	기타	1100	안전	제주	교통	통제	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211219	1100	구름조금
1260	20211226	한국어	교통	위치안내	기타	1100	이용	통제	도로		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211226	1100	눈
1261	20211226	한국어	교통	위치안내	기타	1100	이용	통제	도로		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211226	1100	눈
1262	20211226	한국어	교통	위치안내	기타	1100	고지	방문	통제	도로	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211226	1100	눈
1263	20211227	한국어	교통	위치안내	기타	1100	통제	도로	체인		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211227	1100	구름많음
1264	20211201	한국어	교통	위치안내	기타	1100	고지	숲길	이용	통제	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211201	1100	구름많음
1265	20211226	한국어	교통	위치안내	기타	1100	고지	문자	안전	제주	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211226	1100	눈
1266	20211226	한국어	교통	위치안내	기타	1100	성판악	문자	안전	한라산	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211226	1100	눈
1267	20211226	한국어	교통	위치안내	기타	1100	통제	도로			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211226	1100	눈
1268	20211222	한국어	교통	위치안내	기타	1100	고지	1100고지			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211222	1100	맑음
1269	20211226	한국어	교통	위치안내	기타	1100	통제	도로			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211226	1100	눈
1270	20211227	한국어	교통	위치안내	기타	1100	안전	제주	교통	도로	일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211227	1100	구름많음
1271	20211228	한국어	교통	위치안내	기타	1100	고지	1100고지	결빙	체인	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211228	1100	흐림
1272	20211228	한국어	교통	위치안내	기타	1100	도로	결빙			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211228	1100	흐림
1273	20211228	한국어	교통	위치안내	기타	1100	고지	이용	교통	통제	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211228	1100	흐림
1274	20211221	한국어	교통	위치안내	기타	1100	영실	도로	체인		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211221	1100	구름조금
1275	20211229	한국어	교통	위치안내	기타	1100	이용	도로	체인		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211229	1100	비
1276	20211218	한국어	교통	위치안내	기타	1100	안전	제주	이용	교통	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211218	1100	흐림
1277	20211218	한국어	교통	위치안내	기타	1100	고지	방문	통제	도로	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211218	1100	흐림
1278	20211218	한국어	교통	위치안내	기타	1100	고지	1100고지	체인		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211218	1100	흐림
1279	20211218	한국어	교통	위치안내	기타	1100	통제	도로	체인		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211218	1100	흐림
1280	20211227	한국어	교통	위치안내	기타	1100	도로	체인			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211227	1100	구름많음
1281	20211227	한국어	교통	위치안내	기타	1100	통제	도로	체인		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211227	1100	구름많음
1282	20211227	한국어	교통	위치안내	기타	1100	고지	서귀포	시내	이용	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211227	1100	구름많음
1283	20211218	한국어	교통	위치안내	기타	1100	고지	통제	도로	1100고지	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211218	1100	흐림
1284	20211218	한국어	교통	위치안내	기타	1100	통제	도로			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211218	1100	흐림
1285	20211219	한국어	교통	위치안내	기타	1100	고지	안전	제주	이용	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211219	1100	구름조금
1286	20211226	한국어	교통	위치안내	기타	1100	고지	문자	안전	제주	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211226	1100	눈
1287	20211226	한국어	교통	위치안내	기타	1100	고지	이용	통제	도로	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211226	1100	눈
1288	20211226	한국어	교통	위치안내	기타	1100	고지	방문	통제	도로	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211226	1100	눈
1289	20211227	한국어	교통	위치안내	기타	1100	제주	교통	통제	도로	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211227	1100	구름많음
1290	20211227	한국어	교통	위치안내	기타	1100	통제	도로			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211227	1100	구름많음
1291	20211227	한국어	교통	위치안내	기타	1100	고지	영실	탐방	통제	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211227	1100	구름많음
1292	20211218	한국어	교통	위치안내	기타	1100	안전	제주	이용	교통	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211218	1100	흐림
1293	20211218	한국어	교통	위치안내	기타	1100	통제	도로			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211218	1100	흐림
1294	20211218	한국어	교통	위치안내	기타	1100	고지	안전	제주	이용	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211218	1100	흐림
1295	20211228	한국어	교통	버스	이용안내	1100	고지	문자	중문	제주	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211228	1100	흐림
1296	20211228	한국어	교통	버스	버스운영정보	1100	고지	유선	문자	마을	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211228	1100	흐림
1297	20211207	한국어	교통	항공&배편	도내배편	성산	우도	왕복	방문	종달리항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211207	성산	맑음
1298	20211221	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211221	성산	구름조금
1299	20211202	한국어	교통	항공&배편	도내배편	성산	우도	성산항	종달리항	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211202	성산	흐림
1300	20211227	한국어	교통	항공&배편	도내배편	성산	우도	성산항	통제	렌트	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211227	성산	흐림
1301	20211218	한국어	교통	항공&배편	도내배편	성산	우도	성산항	종달리항	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211218	성산	비
1302	20211220	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211220	성산	구름조금
1303	20211231	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211231	성산	흐림
1304	20211217	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211217	성산	비
1305	20211218	한국어	교통	항공&배편	도내배편	성산	우도	성산항	운항		일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211218	성산	비
1306	20211218	한국어	교통	항공&배편	도내배편	성산	우도	성산항	운항		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211218	성산	비
1307	20211218	한국어	교통	항공&배편	도내배편	성산	우도	성산항	방문	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211218	성산	비
1308	20211213	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211213	성산	구름많음
1309	20211214	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211214	성산	구름조금
1310	20211206	한국어	교통	항공&배편	도내배편	성산	우도	유선	문자	성산항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211206	성산	구름조금
1311	20211216	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211216	성산	비
1312	20211230	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211230	성산	구름많음
1313	20211206	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211206	성산	구름조금
1314	20211208	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211208	성산	구름조금
1315	20211210	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211210	성산	구름조금
1316	20211229	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211229	성산	구름많음
1317	20211228	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211228	성산	흐림
1318	20211202	한국어	교통	항공&배편	도내배편	성산	우도	성산항	종달리항	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211202	성산	흐림
1319	20211229	일본어	교통	항공&배편	도내배편	성산	우도	성산항	운항		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211229	성산	구름많음
1320	20211202	한국어	교통	항공&배편	도내배편	성산	우도	성산항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211202	성산	흐림
1321	20211204	한국어	교통	항공&배편	도내배편	성산	우도	성산항	운항		일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211204	성산	비
1322	20211231	한국어	교통	항공&배편	도내배편	성산	우도	성산포항	운항		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211231	성산	흐림
1323	20211231	한국어	교통	항공&배편	도내배편	성산	우도	성산항	종달리항	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211231	성산	흐림
1324	20211202	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211202	성산	흐림
1325	20211202	한국어	교통	항공&배편	도내배편	성산	우도	성산항	운항		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211202	성산	흐림
1326	20211219	한국어	교통	항공&배편	도내배편	성산	우도	성산항	운항		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211219	성산	비
1327	20211226	한국어	교통	항공&배편	도내배편	성산	우도	성산항	이용	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211226	성산	비
1328	20211226	한국어	교통	항공&배편	도내배편	성산	우도	성산항	운항		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211226	성산	비
1329	20211203	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211203	성산	구름많음
1330	20211218	한국어	교통	항공&배편	도내배편	성산	우도	성산항	종달리항	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211218	성산	비
1331	20211218	한국어	교통	항공&배편	도내배편	성산	우도	성산항	종달리항	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211218	성산	비
1332	20211215	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211215	성산	구름많음
1333	20211207	한국어	교통	항공&배편	도내배편	성산	성산포항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211207	성산	맑음
1334	20211222	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211222	성산	맑음
1335	20211201	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211201	성산	비
1336	20211201	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211201	성산	비
1337	20211201	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211201	성산	비
1338	20211231	한국어	교통	항공&배편	도내배편	성산	우도	성산항	이용	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211231	성산	흐림
1339	20211218	한국어	교통	항공&배편	도내배편	성산	우도	성산항	종달리항	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211218	성산	비
1340	20211218	한국어	교통	항공&배편	도내배편	성산	우도	성산항	운항		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211218	성산	비
1341	20211209	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211209	성산	흐림
1342	20211224	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211224	성산	구름많음
1343	20211224	한국어	교통	항공&배편	도내배편	성산	우도	정상운영	성산항	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211224	성산	구름많음
1344	20211227	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211227	성산	흐림
1345	20211227	한국어	교통	항공&배편	도내배편	성산	성산항	종달리항	운항		일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211227	성산	흐림
1346	20211227	한국어	교통	항공&배편	도내배편	성산	우도	성산항	종달리항	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211227	성산	흐림
1347	20211223	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211223	성산	맑음
1348	20211217	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211217	성산	비
1349	20211218	한국어	교통	항공&배편	도내배편	성산	우도	성산항	종달리항	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211218	성산	비
1350	20211218	한국어	교통	항공&배편	도내배편	성산	우도	성산항	운항		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211218	성산	비
1351	20211230	한국어	교통	항공&배편	도내배편	성산	우도	유선	문자	안전	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211230	성산	구름많음
1352	20211223	한국어	교통	항공&배편	도내배편	우도	렌트				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211223	우도	맑음
1353	20211201	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211201	우도	비
1354	20211227	한국어	교통	항공&배편	도내배편	우도	이용	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211227	우도	눈
1355	20211218	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211218	우도	비
1356	20211230	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211230	우도	흐림
1357	20211230	한국어	교통	항공&배편	도내배편	우도	선적				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211230	우도	흐림
1358	20211218	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211218	우도	비
1359	20211209	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211209	우도	비
1360	20211209	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211209	우도	비
1361	20211216	한국어	교통	항공&배편	도내배편	우도	이용	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211216	우도	비
1362	20211216	한국어	교통	항공&배편	도내배편	우도	현장	이용			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211216	우도	비
1363	20211202	한국어	교통	항공&배편	도내배편	우도	왕복	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211202	우도	비
1364	20211205	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211205	우도	맑음
1365	20211231	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211231	우도	흐림
1366	20211204	한국어	교통	항공&배편	도내배편	우도	종달리항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211204	우도	구름조금
1367	20211217	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211217	우도	비
1368	20211217	한국어	교통	항공&배편	도내배편	우도	방문	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211217	우도	비
1369	20211217	한국어	교통	항공&배편	도내배편	우도	방문	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211217	우도	비
1370	20211219	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211219	우도	비
1371	20211226	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211226	우도	눈
1372	20211226	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211226	우도	눈
1373	20211227	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211227	우도	눈
1374	20211227	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211227	우도	눈
1375	20211211	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211211	우도	흐림
1376	20211226	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211226	우도	눈
1377	20211218	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211218	우도	비
1378	20211230	한국어	교통	항공&배편	도내배편	우도	이용	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211230	우도	흐림
1379	20211226	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211226	우도	눈
1380	20211226	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211226	우도	눈
1381	20211226	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211226	우도	눈
1382	20211224	한국어	교통	항공&배편	도내배편	우도	이용	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211224	우도	구름많음
1383	20211225	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211225	우도	흐림
1384	20211225	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211225	우도	흐림
1385	20211227	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211227	우도	눈
1386	20211226	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211226	우도	눈
1387	20211227	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211227	우도	눈
1388	20211218	한국어	교통	항공&배편	도내배편	우도	제주	선적			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211218	우도	비
1389	20211205	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211205	우도	맑음
