INDEX	RCEPT_DE	LANG_FLAG_NM	CNSLT_LCLAS_NM	CNSLT_MLSFC_NM	CNSLT_SCLAS_NM	CNSLT_KWRD_RN1_NM	CNSLT_KWRD_RN2_NM	CNSLT_KWRD_RN3_NM	CNSLT_KWRD_RN4_NM	CNSLT_KWRD_RN5_NM	CNSLT_TY_NM	TOUR_PURPS_NM	COURS_NM	CSTMR_INCLN_NM	CHNNEL_FLAG_NM	TALK_FLAG_NM	STATE_NM	UPDT_DE	관광지	기상
562	20210610	한국어	교통	항공&배편	도내배편	성산	우도	성산항	제주	이용	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210610	성산	비
563	20210610	한국어	교통	항공&배편	도내배편	성산	우도	성산항	방문	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210610	성산	비
564	20210621	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210621	성산	구름조금
565	20210619	한국어	교통	항공&배편	도내배편	성산	우도	성산항	운항		일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210619	성산	구름조금
566	20210604	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210604	성산	비
567	20210607	한국어	교통	항공&배편	도내배편	성산	우도	성산항	이용	종달리항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210607	성산	맑음
568	20210611	한국어	교통	항공&배편	도내배편	성산	우도	성산항	종달리항	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210611	성산	비
569	20210622	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210622	성산	구름조금
570	20210627	한국어	교통	버스	이용안내	성산	성산항	버스			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210627	성산	구름많음
571	20210626	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210626	우도	흐림
572	20210626	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210626	우도	흐림
573	20210627	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210627	우도	구름많음
574	20210624	한국어	교통	항공&배편	도내배편	우도	종달리항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210624	우도	흐림
575	20210627	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210627	우도	구름많음
576	20210617	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210617	우도	흐림
577	20210612	한국어	교통	항공&배편	도내배편	우도	종달리항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210612	우도	비
578	20210612	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210612	우도	비
579	20210616	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210616	우도	비
580	20210610	한국어	교통	항공&배편	도내배편	우도	장애인	렌트	도로		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210610	우도	비
581	20210611	한국어	교통	항공&배편	도내배편	우도	리스트	렌터카	문의처	선적	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210611	우도	비
582	20210617	한국어	교통	항공&배편	도내배편	우도	렌트				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210617	우도	흐림
583	20210605	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210605	우도	구름많음
584	20210605	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210605	우도	구름많음
585	20210613	한국어	교통	항공&배편	도내배편	우도	종달리항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210613	우도	흐림
586	20210608	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210608	우도	구름조금
587	20210616	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210616	우도	비
588	20210617	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210617	우도	흐림
589	20210614	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210614	우도	흐림
590	20210620	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210620	우도	구름조금
591	20210619	한국어	교통	항공&배편	도내배편	우도	종달리항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210619	우도	구름조금
592	20210619	한국어	교통	항공&배편	도내배편	우도	교통	렌트			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210619	우도	구름조금
593	20210620	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210620	우도	구름조금
594	20210609	한국어	교통	항공&배편	도내배편	우도	숙박	렌트			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210609	우도	구름조금
595	20210603	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210629	우도	구름조금
596	20210622	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210622	우도	구름조금
597	20210630	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210630	종달리항	구름조금
598	20210623	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210623	종달리항	구름조금
599	20210629	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210629	종달리항	구름조금
600	20210625	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210625	종달리항	흐림
601	20210628	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210628	종달리항	구름많음
602	20210607	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210607	종달리항	맑음
603	20210618	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210618	종달리항	흐림
604	20210615	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210615	종달리항	비
605	20210608	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210608	종달리항	구름조금
606	20210601	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210601	종달리항	구름조금
607	20210602	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210602	종달리항	흐림
608	20210609	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210609	종달리항	구름조금
609	20210603	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210603	종달리항	비
610	20210604	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210604	종달리항	비
611	20210616	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210616	종달리항	비
612	20210617	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210617	종달리항	흐림
613	20210614	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210614	종달리항	흐림
614	20210621	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210621	종달리항	구름조금
615	20210610	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210610	종달리항	비
616	20210611	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210611	종달리항	비
