INDEX	RCEPT_DE	LANG_FLAG_NM	CNSLT_LCLAS_NM	CNSLT_MLSFC_NM	CNSLT_SCLAS_NM	CNSLT_KWRD_RN1_NM	CNSLT_KWRD_RN2_NM	CNSLT_KWRD_RN3_NM	CNSLT_KWRD_RN4_NM	CNSLT_KWRD_RN5_NM	CNSLT_TY_NM	TOUR_PURPS_NM	COURS_NM	CSTMR_INCLN_NM	CHNNEL_FLAG_NM	TALK_FLAG_NM	STATE_NM	UPDT_DE	관광지	기상
941	20210915	한국어	교통	항공&배편	도내배편	우도	이용	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210915	우도	비
942	20210920	한국어	교통	항공&배편	도내배편	우도	문자	케이지			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210920	우도	구름조금
943	20210928	한국어	교통	항공&배편	도내배편	우도	유아	렌트	운항		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210928	우도	구름많음
944	20210912	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210912	우도	흐림
945	20210920	한국어	교통	항공&배편	도내배편	우도	문자	케이지			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210920	우도	구름조금
946	20210905	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210905	우도	비
947	20210928	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210928	우도	구름많음
948	20210920	한국어	교통	항공&배편	도내배편	우도	케이지				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210920	우도	구름조금
949	20210930	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210930	우도	비
950	20210930	한국어	교통	항공&배편	도내배편	우도	이용	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210930	우도	비
951	20210906	한국어	교통	항공&배편	입도배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210906	우도	비
952	20210915	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210915	우도	비
953	20210910	한국어	교통	항공&배편	도내배편	우도	유선	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210910	우도	비
954	20210917	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210917	우도	비
955	20210915	한국어	교통	항공&배편	도내배편	우도	방문	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210915	우도	비
956	20210917	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210917	우도	비
957	20210909	한국어	교통	항공&배편	도내배편	우도	종달리항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210909	우도	구름많음
958	20210910	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210910	우도	비
959	20210925	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210925	우도	비
960	20210925	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210925	우도	비
961	20210928	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210928	우도	구름많음
962	20210905	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210905	우도	비
963	20210905	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210905	우도	비
964	20210918	한국어	교통	버스	버스운영정보	우도	교통	버스	시간표		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210918	우도	구름조금
965	20210918	한국어	교통	버스	버스운영정보	우도	교통	버스	시간표		일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210918	우도	구름조금
966	20210924	한국어	교통	기타	기타	우도	신분증				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210924	우도	구름조금
967	20210904	한국어	교통	기타	기타	우도	마을	버스	버스정류장		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210904	우도	흐림
968	20210904	한국어	교통	기타	기타	우도	마을	버스			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210904	우도	흐림
969	20210923	한국어	교통	기타	기타	우도	이용	버스	관광버스		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210923	우도	구름조금
