INDEX	RCEPT_DE	LANG_FLAG_NM	CNSLT_LCLAS_NM	CNSLT_MLSFC_NM	CNSLT_SCLAS_NM	CNSLT_KWRD_RN1_NM	CNSLT_KWRD_RN2_NM	CNSLT_KWRD_RN3_NM	CNSLT_KWRD_RN4_NM	CNSLT_KWRD_RN5_NM	CNSLT_TY_NM	TOUR_PURPS_NM	COURS_NM	CSTMR_INCLN_NM	CHNNEL_FLAG_NM	TALK_FLAG_NM	STATE_NM	UPDT_DE	관광지	기상
363	20210413	한국어	교통	버스	도내배편	성산	우도	성산항	문의처	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210413	성산	흐림
364	20210424	한국어	교통	버스	도내배편	성산	우도	성산항	운항		일반	휴양 및 관광	기타	일반	전화	인바운드	완료	20210424	성산	구름많음
365	20210408	한국어	교통	버스	도내배편	성산	우도	성산항	이용	운항	일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210408	성산	구름조금
366	20210427	한국어	교통	버스	도내배편	성산	우도	렌터카	성산포항		일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210427	성산	비
367	20210427	한국어	교통	버스	이용안내	성산	우도	호텔	야시장	수목원	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210427	성산	비
368	20210402	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210402	성산	비
369	20210402	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210402	성산	비
370	20210417	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210417	성산	맑음
371	20210417	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210417	성산	맑음
372	20210419	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210419	성산	맑음
373	20210408	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210408	성산	구름조금
374	20210408	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210408	성산	구름조금
375	20210419	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210419	성산	맑음
376	20210411	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210411	성산	구름조금
377	20210420	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210421	성산	구름많음
378	20210407	한국어	교통	렌터카	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210407	성산	구름조금
379	20210409	한국어	교통	렌터카	도내배편	성산	성산항	운항			일반	휴양 및 관광	타기관(제주120,한국관광공사 등)	일반	전화	인바운드	완료	20210409	성산	구름조금
380	20210406	한국어	교통	렌터카	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210406	성산	구름조금
381	20210428	한국어	교통	렌터카	도내배편	성산	성산항	종달리항	운항		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210428	성산	흐림
382	20210416	한국어	교통	렌터카	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210416	성산	구름많음
383	20210416	한국어	교통	렌터카	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210421	성산	구름많음
384	20210405	한국어	교통	렌터카	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210406	성산	구름조금
385	20210429	영어	교통	렌터카	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210429	성산	구름조금
386	20210401	한국어	교통	버스	도내배편	성산	성산항	이용	운항		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210401	성산	비
387	20210402	한국어	교통	버스	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210402	성산	비
388	20210402	한국어	교통	버스	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210402	성산	비
389	20210403	한국어	교통	버스	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210403	성산	비
390	20210405	한국어	교통	버스	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210405	성산	비
391	20210410	한국어	교통	버스	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210410	성산	맑음
392	20210402	한국어	교통	버스	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210402	성산	비
393	20210406	한국어	교통	버스	이용안내	성산	성산항	버스			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210406	성산	구름조금
394	20210411	한국어	교통	항공&배편	도내배편	우도	종달리항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210411	우도	구름조금
395	20210429	한국어	교통	항공&배편	도내배편	우도	코지	섭지	섭지코지	운항	일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210429	우도	구름조금
396	20210429	한국어	교통	항공&배편	도내배편	우도	종달리항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210429	우도	구름조금
397	20210412	한국어	교통	항공&배편	도내배편	우도	유선	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210412	우도	비
398	20210412	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210412	우도	비
399	20210417	한국어	교통	항공&배편	도내배편	우도	종달리항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210417	우도	맑음
400	20210414	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210414	우도	구름조금
401	20210415	한국어	교통	항공&배편	도내배편	우도	유선	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210415	우도	구름조금
402	20210409	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210409	우도	구름조금
403	20210409	한국어	교통	항공&배편	도내배편	우도	종달리항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210409	우도	구름조금
404	20210419	한국어	교통	항공&배편	도내배편	우도	유선	가파도	운항		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210419	우도	맑음
405	20210419	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210419	우도	맑음
406	20210424	한국어	교통	항공&배편	도내배편	우도	이용	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210424	우도	구름많음
407	20210419	한국어	교통	항공&배편	도내배편	우도	종달리항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210419	우도	맑음
408	20210420	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210420	우도	맑음
409	20210422	한국어	교통	항공&배편	도내배편	우도	유선	이용	운항		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210422	우도	흐림
410	20210428	한국어	교통	항공&배편	도내배편	우도	이용	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210428	우도	구름많음
411	20210420	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210420	우도	맑음
412	20210405	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210405	우도	비
413	20210405	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210405	우도	비
414	20210412	한국어	교통	항공&배편	도내배편	우도	이용	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210412	우도	비
415	20210405	한국어	교통	항공&배편	도내배편	우도	종달리항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210406	우도	구름조금
416	20210406	한국어	교통	항공&배편	기타	우도	유선	버스			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210406	우도	구름조금
417	20210423	한국어	교통	항공&배편	기타	우도	마을	버스			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210423	우도	흐림
418	20210406	한국어	교통	항공&배편	기타	우도	유선	마을	버스		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210406	우도	구름조금
419	20210423	한국어	교통	항공&배편	기타	우도	버스	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210423	우도	흐림
420	20210415	한국어	교통	항공&배편	기타	우도	요금	렌터카	교통	버스	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210415	우도	구름조금
421	20210408	한국어	교통	항공&배편	기타	우도	제주	이용	버스	해안도로	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210408	우도	구름조금
422	20210425	한국어	교통	항공&배편	기타	우도	매표소	식당	버스	해안도로	일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210425	우도	맑음
423	20210425	한국어	교통	항공&배편	기타	우도	버스				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210425	우도	맑음
424	20210414	한국어	교통	항공&배편	기타	우도	매표소	식당	버스	해안도로	일반	휴양 및 관광	포털사이트	일반	전화	인바운드	완료	20210414	우도	구름조금
425	20210403	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210403	종달리항	흐림
426	20210404	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210404	종달리항	비
427	20210428	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210428	종달리항	구름많음
428	20210403	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210403	종달리항	흐림
429	20210404	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210404	종달리항	비
430	20210404	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210404	종달리항	비
431	20210404	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210404	종달리항	비
432	20210413	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210413	종달리항	흐림
433	20210413	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210413	종달리항	흐림
434	20210408	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210408	종달리항	구름조금
435	20210404	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210404	종달리항	비
436	20210404	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210404	종달리항	비
437	20210404	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210404	종달리항	비
438	20210405	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210405	종달리항	비
439	20210416	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210419	종달리항	맑음
