INDEX	RCEPT_DE	LANG_FLAG_NM	CNSLT_LCLAS_NM	CNSLT_MLSFC_NM	CNSLT_SCLAS_NM	CNSLT_KWRD_RN1_NM	CNSLT_KWRD_RN2_NM	CNSLT_KWRD_RN3_NM	CNSLT_KWRD_RN4_NM	CNSLT_KWRD_RN5_NM	CNSLT_TY_NM	TOUR_PURPS_NM	COURS_NM	CSTMR_INCLN_NM	CHNNEL_FLAG_NM	TALK_FLAG_NM	STATE_NM	UPDT_DE	관광지	기상
1189	20211122	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211122	우도	비
1190	20211130	한국어	교통	항공&배편	도내배편	우도	유선	방문	운항		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211130	우도	비
1191	20211113	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211113	종달리항	구름많음
1192	20211129	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211129	종달리항	맑음
1193	20211104	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211104	종달리항	구름조금
1194	20211112	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211112	종달리항	비
1195	20211116	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211116	종달리항	구름많음
1196	20211116	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211116	종달리항	구름많음
1197	20211110	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211110	종달리항	비
1198	20211105	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211105	종달리항	구름많음
1199	20211129	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211129	종달리항	맑음
1200	20211103	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211103	종달리항	구름조금
1201	20211102	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211102	종달리항	구름많음
1202	20211108	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211108	종달리항	비
1203	20211125	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211125	종달리항	맑음
1204	20211129	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211129	종달리항	맑음
1205	20211101	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211101	종달리항	구름많음
1206	20211121	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211121	종달리항	흐림
1207	20211126	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211126	종달리항	맑음
1208	20211111	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211111	종달리항	비
1209	20211122	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211122	종달리항	비
1210	20211128	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211128	종달리항	맑음
1211	20211129	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211129	종달리항	맑음
1212	20211130	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211130	종달리항	비
1213	20211123	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211123	종달리항	흐림
1214	20211115	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211115	종달리항	맑음
1215	20211129	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211129	종달리항	맑음
1216	20211117	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211117	종달리항	구름조금
1217	20211124	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211124	종달리항	구름많음
1218	20211118	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211118	종달리항	맑음
1219	20211119	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211119	종달리항	맑음
