INDEX	RCEPT_DE	LANG_FLAG_NM	CNSLT_LCLAS_NM	CNSLT_MLSFC_NM	CNSLT_SCLAS_NM	CNSLT_KWRD_RN1_NM	CNSLT_KWRD_RN2_NM	CNSLT_KWRD_RN3_NM	CNSLT_KWRD_RN4_NM	CNSLT_KWRD_RN5_NM	CNSLT_TY_NM	TOUR_PURPS_NM	COURS_NM	CSTMR_INCLN_NM	CHNNEL_FLAG_NM	TALK_FLAG_NM	STATE_NM	UPDT_DE	관광지	기상
754	20210808	한국어	교통	항공&배편	도내배편	우도	유선	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210808	우도	비
755	20210808	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210808	우도	비
756	20210813	한국어	교통	항공&배편	도내배편	우도	숙박	문의처			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210813	우도	비
757	20210821	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210821	우도	비
758	20210821	한국어	교통	항공&배편	도내배편	우도	숙박	환불	이용		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210821	우도	비
759	20210825	한국어	교통	항공&배편	입도배편	우도	이용	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210825	우도	비
760	20210824	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210824	우도	비
761	20210824	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210824	우도	비
762	20210824	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210824	우도	비
763	20210824	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210824	우도	비
764	20210802	한국어	교통	항공&배편	도내배편	우도	이용	렌트	선적		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210802	우도	비
765	20210812	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210812	우도	비
766	20210806	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210806	우도	맑음
767	20210822	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210822	우도	비
768	20210822	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210822	우도	비
769	20210818	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210818	우도	맑음
770	20210811	한국어	교통	항공&배편	입도배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210811	우도	비
771	20210814	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210814	우도	비
772	20210815	한국어	교통	항공&배편	도내배편	우도	정상운영	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210815	우도	비
773	20210826	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210826	우도	구름많음
774	20210810	한국어	교통	항공&배편	도내배편	우도					일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210810	우도	비
775	20210810	한국어	교통	항공&배편	도내배편	우도	문의처	선적			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210810	우도	비
776	20210817	한국어	교통	항공&배편	도내배편	우도					일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210817	우도	비
777	20210818	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210818	우도	맑음
778	20210811	한국어	교통	항공&배편	입도배편	우도	이용	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210811	우도	비
779	20210811	한국어	교통	항공&배편	입도배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210811	우도	비
780	20210823	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210823	우도	비
781	20210824	한국어	교통	항공&배편	도내배편	우도	이용				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210824	우도	비
782	20210824	중국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210824	우도	비
783	20210824	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210824	우도	비
784	20210824	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210824	우도	비
785	20210824	한국어	교통	항공&배편	입도배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210824	우도	비
786	20210801	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210801	우도	비
787	20210821	한국어	교통	항공&배편	도내배편	우도					일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210821	우도	비
788	20210828	한국어	교통	항공&배편	도내배편	우도	렌트	선적			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210828	우도	구름조금
789	20210815	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210815	우도	비
790	20210817	한국어	교통	항공&배편	도내배편	우도	현장	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210817	우도	비
791	20210822	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210822	우도	비
792	20210808	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210808	우도	비
793	20210824	한국어	교통	항공&배편	입도배편	성산	일출봉	우도	이용	방문	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210824	성산	비
794	20210831	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210831	성산	구름조금
795	20210826	한국어	교통	항공&배편	도내배편	성산	우도	문자	안전	성산항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210826	성산	구름많음
796	20210806	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210806	성산	맑음
797	20210809	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210809	성산	비
798	20210810	한국어	교통	항공&배편	도내배편	성산	우도	성산항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210810	성산	흐림
799	20210815	한국어	교통	항공&배편	도내배편	성산	우도	성산항	운항		일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210815	성산	비
800	20210829	한국어	교통	항공&배편	도내배편	성산	우도	성산항	운항		일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210829	성산	구름조금
801	20210825	한국어	교통	항공&배편	도내배편	성산	우도	성산항	방문		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210825	성산	비
802	20210825	한국어	교통	항공&배편	도내배편	성산	우도	성산항	운항		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210825	성산	비
803	20210804	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210804	성산	비
804	20210803	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210803	성산	비
805	20210830	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210830	성산	구름많음
806	20210817	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210817	성산	구름많음
807	20210812	한국어	교통	항공&배편	도내배편	성산	종달리항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210812	성산	비
808	20210812	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210812	성산	비
809	20210813	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210813	성산	비
810	20210824	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210824	성산	비
811	20210805	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210805	성산	구름조금
812	20210822	한국어	교통	항공&배편	도내배편	성산	우도	문자	성산항	제주	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210822	성산	비
813	20210823	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210823	성산	비
814	20210825	한국어	교통	항공&배편	도내배편	성산	성산항	종달리항	운항		일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210825	성산	비
815	20210827	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210827	성산	비
816	20210813	한국어	교통	항공&배편	도내배편	성산	우도	성산항	운항		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210813	성산	비
817	20210820	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210820	성산	구름많음
818	20210812	한국어	교통	항공&배편	도내배편	성산	우도	성산항	방문	종달리항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210812	성산	비
819	20210814	한국어	교통	항공&배편	도내배편	성산	우도	성산항	선적	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210814	성산	비
820	20210819	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210819	성산	구름조금
821	20210825	한국어	교통	항공&배편	도내배편	성산	우도	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210825	성산	비
822	20210822	한국어	교통	항공&배편	도내배편	성산	우도	현장	왕복	성산항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210822	성산	비
823	20210802	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210802	성산	비
824	20210802	한국어	교통	항공&배편	도내배편	성산	우도	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210802	성산	비
825	20210807	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210807	성산	구름조금
826	20210815	한국어	교통	항공&배편	도내배편	성산	우도	성산항	성산포항	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210815	성산	비
827	20210814	한국어	교통	항공&배편	도내배편	성산	우도	성산항	종달리항	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210814	성산	비
828	20210821	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210821	성산	비
829	20210818	한국어	교통	항공&배편	도내배편	성산	우도	성산항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210818	성산	구름조금
830	20210818	한국어	교통	항공&배편	도내배편	성산	우도	성산항	이용	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210818	성산	구름조금
831	20210811	한국어	교통	항공&배편	도내배편	성산	우도	성산항	운항		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210811	성산	비
832	20210811	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210811	성산	비
833	20210826	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210826	성산	구름많음
834	20210814	한국어	교통	항공&배편	도내배편	성산	성산포항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210814	성산	비
835	20210814	한국어	교통	항공&배편	도내배편	성산	우도	성산항	종달리항	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210814	성산	비
836	20210816	한국어	교통	항공&배편	도내배편	성산	우도	성산항	이용	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210822	성산	비
837	20210818	한국어	교통	항공&배편	도내배편	성산	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210818	성산	구름조금
838	20210813	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210813	종달리항	비
839	20210831	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210831	종달리항	구름조금
840	20210830	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210830	종달리항	구름많음
841	20210803	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210803	종달리항	비
842	20210809	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210809	종달리항	구름많음
843	20210821	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210821	종달리항	비
844	20210824	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210824	종달리항	비
845	20210805	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210805	종달리항	구름조금
846	20210804	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210804	종달리항	구름조금
847	20210802	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210802	종달리항	비
848	20210823	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210823	종달리항	비
849	20210827	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210827	종달리항	비
850	20210806	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210806	종달리항	맑음
851	20210806	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210806	종달리항	맑음
852	20210819	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210819	종달리항	구름조금
853	20210820	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210820	종달리항	구름많음
854	20210817	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210817	종달리항	비
855	20210826	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210826	종달리항	구름많음
856	20210814	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210814	종달리항	비
857	20210818	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210818	종달리항	맑음
858	20210807	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210807	종달리항	구름조금

