INDEX	RCEPT_DE	LANG_FLAG_NM	CNSLT_LCLAS_NM	CNSLT_MLSFC_NM	CNSLT_SCLAS_NM	CNSLT_KWRD_RN1_NM	CNSLT_KWRD_RN2_NM	CNSLT_KWRD_RN3_NM	CNSLT_KWRD_RN4_NM	CNSLT_KWRD_RN5_NM	CNSLT_TY_NM	TOUR_PURPS_NM	COURS_NM	CSTMR_INCLN_NM	CHNNEL_FLAG_NM	TALK_FLAG_NM	STATE_NM	UPDT_DE	관광지	기상
1016	20211025	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211025	성산	맑음
1017	20211013	한국어	교통	항공&배편	도내배편	성산	성산항	종달리항	운항		일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211013	성산	비
1018	20211013	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211013	성산	비
1019	20211014	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211014	성산	구름조금
1020	20211023	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211023	성산	맑음
1021	20211013	한국어	교통	항공&배편	도내배편	성산	우도	성산항	종달리항	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211013	성산	비
1022	20211013	한국어	교통	항공&배편	도내배편	성산	우도	성산항	운항		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211013	성산	비
1023	20211018	한국어	교통	항공&배편	도내배편	성산	우도	성산항	운항		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211018	성산	구름조금
1024	20211018	한국어	교통	항공&배편	도내배편	성산	우도	문자	성산항	제주	일반	휴양 및 관광	포털사이트	일반	전화	인바운드	완료	20211018	성산	구름조금
1025	20211018	한국어	교통	항공&배편	도내배편	성산	우도	유선	운항		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211018	성산	구름조금
1026	20211021	한국어	교통	항공&배편	도내배편	성산	우도	성산항	운항		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211021	성산	구름많음
1027	20211019	한국어	교통	항공&배편	도내배편	우도	현장	장애인	이용	도보	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211019	우도	비
1028	20211012	한국어	교통	항공&배편	도내배편	우도	식당	신분증	이용	렌트	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211012	우도	비
1029	20211012	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211012	우도	비
1030	20211016	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211016	우도	비
1031	20211009	한국어	교통	항공&배편	도내배편	우도	신분증	방문	운항		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211009	우도	비
1032	20211006	한국어	교통	항공&배편	도내배편	우도	종달리항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211006	우도	구름조금
1033	20211009	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211009	우도	비
1034	20211009	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211009	우도	비
1035	20211009	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211009	우도	비
1036	20211009	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211009	우도	비
1037	20211028	한국어	교통	항공&배편	도내배편	우도	선적				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211028	우도	구름조금
1038	20211024	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211024	우도	흐림
1039	20211029	한국어	교통	항공&배편	도내배편	우도	장애인	숙박	렌트		일반	휴양 및 관광	포털사이트	일반	전화	인바운드	완료	20211029	우도	구름조금
1040	20211009	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211009	우도	비
1041	20211007	한국어	교통	항공&배편	도내배편	우도	종달리항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211007	우도	맑음
1042	20211010	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211010	우도	구름조금
1043	20211012	한국어	교통	항공&배편	도내배편	우도	숙박	문자	제주	관광정보	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211012	우도	비
1044	20211012	한국어	교통	항공&배편	도내배편	우도	숙박	문자	제주	관광정보	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211012	우도	비
1045	20211016	한국어	교통	항공&배편	도내배편	우도	스쿠터	선적			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211119	우도	맑음
1046	20211018	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211018	우도	구름조금
1047	20211012	한국어	교통	항공&배편	도내배편	우도	이용	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211012	우도	비
1048	20211017	한국어	교통	항공&배편	도내배편	우도	방문	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211017	우도	구름조금
1049	20211017	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211017	우도	구름조금
1050	20211017	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211017	우도	구름조금
1051	20211028	한국어	교통	항공&배편	도내배편	우도	렌트	선적			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211028	우도	구름조금
1052	20211022	한국어	교통	항공&배편	도내배편	우도	숙박	관광지	인터넷	렌트	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211022	우도	구름조금
1053	20211005	한국어	교통	항공&배편	도내배편	우도	이용	교통	버스	선적	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211005	우도	맑음
1054	20211019	한국어	교통	항공&배편	도내배편	우도	이용	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211019	우도	비
1055	20211012	한국어	교통	항공&배편	도내배편	우도	숙소				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211012	우도	비
1056	20211012	한국어	교통	항공&배편	도내배편	우도	제주	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211012	우도	비
1057	20211012	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211013	우도	비
1058	20211010	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211010	우도	구름조금
1059	20211012	한국어	교통	항공&배편	도내배편	우도	숙박	문자	제주	관광정보	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211012	우도	비
1060	20211016	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211016	우도	비
1061	20211016	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211016	우도	비
1062	20211016	한국어	교통	항공&배편	도내배편	우도	스쿠터	선적			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211119	우도	맑음
1063	20211019	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211019	우도	비
1064	20211017	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211017	우도	구름조금
1065	20211017	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211017	우도	구름조금
1066	20211017	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211017	우도	구름조금
1067	20211017	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211017	우도	구름조금
1068	20211017	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211017	우도	구름조금
1069	20211031	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211031	우도	맑음
1070	20211004	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211004	우도	구름조금
1071	20211003	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211003	우도	맑음
1072	20211008	한국어	교통	항공&배편	도내배편	우도	제주	선적			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211008	우도	구름조금
1073	20211018	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211018	우도	구름조금
1074	20211018	한국어	교통	항공&배편	입도배편	우도	이용	운항			일반	휴양 및 관광	포털사이트	일반	전화	인바운드	완료	20211018	우도	구름조금
1075	20211018	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211018	우도	구름조금
1076	20211013	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211013	우도	비
1077	20211009	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211009	우도	비
1078	20211009	한국어	교통	항공&배편	도내배편	우도	선적	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211009	우도	비
1079	20211009	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211009	우도	비
1080	20211018	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211018	우도	구름조금
1081	20211018	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211018	우도	구름조금
1082	20211029	한국어	교통	항공&배편	도내배편	우도	장애인	숙박	교통	렌트	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211104	우도	구름조금
1083	20211031	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211031	우도	맑음
1084	20211017	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211017	우도	구름조금
1085	20211024	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211024	우도	흐림
1086	20211016	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211016	우도	비
1087	20211016	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211016	우도	비
1088	20211016	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211016	우도	비
1089	20211017	한국어	교통	항공&배편	도내배편	우도	이용	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211017	우도	구름조금
1090	20211017	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20211017	우도	구름조금
1091	20211026	한국어	교통	항공&배편	도내배편	우도	선적	운항			일반	휴양 및 관광	포털사이트	일반	전화	인바운드	완료	20211026	우도	구름조금
1092	20211022	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211022	종달리항	구름조금
1093	20211021	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211021	종달리항	구름많음
1094	20211015	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211015	종달리항	구름많음
1095	20211026	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211026	종달리항	구름조금
1096	20211003	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211003	종달리항	맑음
1097	20211017	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211017	종달리항	구름조금
1098	20211012	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211012	종달리항	비
1099	20211025	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211025	종달리항	구름조금
1100	20211028	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211028	종달리항	구름조금
1101	20211020	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211020	종달리항	흐림
1102	20211027	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211027	종달리항	구름조금
1103	20211001	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211001	종달리항	맑음
1104	20211008	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211008	종달리항	구름조금
1105	20211023	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211023	종달리항	맑음
1106	20211019	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211019	종달리항	비
1107	20211014	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211014	종달리항	구름많음
1108	20211029	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20211029	종달리항	구름조금
